ais described by single element
set described by single element
get dcdate
insert image
get data maps
get client entity resolver
get class descriptor map
get column
get column off set
delete rule name
delete rule for name
get attribute
get rela tionship
get join type
get name
is last
is alias
get aliased path
accept visitor
get name
set name
get parent
set parent
get direction
get max length
get precision
get type
is in param eter
is out param
set direction
set max length
set precision
set type
get procedure
set procedure
accept visitor
get name
set name
get parent
set parent
get data map
set data map
set call param eters
add call param eter
remove call param eter
clear call param eters
get call param eters
get call out param eters
get result param
is ret urning value
set ret urning value
get catalog
get schema
set catalog
set schema
accept visitor
get schema
set schema
get catalog
set catalog
get attri butes
get gen erated attri butes
add attribute
clear attri butes
get relations hips
last path comp onent
iterator
resolve path
resolve path comp onents
set primary key generator
get primary key generator
db attribute added
db attribute changed
db attribute removed
get qua lifier
set qua lifier
is full repl acement id attached
translate to related entity
append path
append path
has next
remove
get class descriptor
get fields
get column off set
get column path
accept visitor
get java class name
get java class
get callback map
get lock type
get declared lock type
set declared lock type
is generic
is abstract
set abstract
is server only
set server only
get declared qua lifier
get super entity name
set declared qua lifier
set super entity name
get class name
set class name
get client class name
set client class name
get super class name
set super class name
get client super class name
set client super class name
get super entity
get db entity
set db entity
get primary keys
add attribute override
get declared attribute overrides
get declared attri butes
get declared relations hips
get primary key names
get rela tionship for db rela tionship
is read only
set read only
is sub entity of
last path comp onent
iterator
resolve path
resolve path comp onents
get db entity name
set db entity name
set em beddable
get em beddable
get new name
is name change
get id
get old name
set id
set old name
set domain
get domain
get rela tionship
set rela tionship
get new name
get entity
set entity
get new name
get new name
get em beddable attribute
set em beddable attribute
get attribute
set attribute
get new name
get name
set name
get source entity
set source entity
get tar get entity name
set tar get entity name
is to many
get parent
set parent
to string
is runtime
set runtime
clear
get callback methods
add callback method
remove callback method
get callback type
set callback type
set callback method at
get info
get subject
set subject
set source
get posted by
set posted by
convert to ext ernal subject
get ext ernal subject
is running
get local subjects
get event manager
get ext ernal event source
receives local events
receives ext ernal events
startup
startup
shutdown
on ext ernal event
on local event
equals
hash code
get subject name
to string
get unlabeled message
get message
read prop erty directly
